alg,dataset,n_samples,missing_percentage,time,execution,ACC,MCC,F1,precision,recall,ami,ari,completeness,silhouette,vrc,db,dunn,random_acc,random_f1,label_sizes,cluster_sizes,relative_label_sizes,relative_cluster_sizes,n_clustered_samples,percentage_clustered_samples,sub_ACC,sub_MCC,sub_F1,sub_precision,sub_recall,sub_ami,sub_ari,sub_completeness,sub_silhouette,sub_vrc,sub_db,sub_dunn,sub_random_acc,sub_random_f1,sub_label_sizes,sub_relative_label_sizes,comments
MOFA,nutrimouse_genotype,40,80,0.2446056639892049,5,0.525,0.16012815380508713,0.6779661016949152,0.5128205128205128,1.0,-9.135360896373225e-16,0.0,0.15096829308804227,0.8313553404155869,21.32386668169942,0.10256149714520871,0.6440985728335378,0.5,0.3333333333333333,"{1: 20, 0: 20}","{0: 39, 1: 1}","{1: 0.5, 0: 0.5}","{0: 0.975, 1: 0.025}",40,100,,,,,,,,,,,,,,,,,
MOFA,nutrimouse_genotype,40,80,0.12672413600375876,6,0.55,0.22941573387056174,0.18181818181818182,1.0,0.1,0.0430722435235587,0.00515331100231899,0.1812140772861008,0.8514096094717155,33.303570050523646,0.15607590318584763,0.756943754263778,0.5,0.3333333333333333,"{1: 20, 0: 20}","{0: 38, 1: 2}","{1: 0.5, 0: 0.5}","{0: 0.95, 1: 0.05}",40,100,,,,,,,,,,,,,,,,,
MOFA,nutrimouse_genotype,40,80,0.12734302898752503,7,0.5,0.0,0.09090909090909091,0.5,0.05,-0.04091863134738027,-0.00489564545220304,0.0,0.8158968618824289,24.53282800191029,0.5708120871734172,0.7261322789871606,0.5,0.3333333333333333,"{1: 20, 0: 20}","{0: 38, 1: 2}","{1: 0.5, 0: 0.5}","{0: 0.95, 1: 0.05}",40,100,,,,,,,,,,,,,,,,,
MOFA,nutrimouse_genotype,40,80,0.13303762301802635,8,0.55,0.22941573387056174,0.6896551724137931,0.5263157894736842,1.0,0.0430722435235587,0.00515331100231899,0.1812140772861008,0.8129692901364509,24.45414269206329,0.4546594153438612,0.5707755737378316,0.5,0.3333333333333333,"{1: 20, 0: 20}","{0: 38, 1: 2}","{1: 0.5, 0: 0.5}","{0: 0.95, 1: 0.05}",40,100,,,,,,,,,,,,,,,,,
MOFA,nutrimouse_genotype,40,80,0.13149895402602851,9,0.525,0.16012815380508713,0.6779661016949152,0.5128205128205128,1.0,-9.135360896373225e-16,0.0,0.15096829308804227,0.8371649192963193,26.291721686583582,0.0981911576545245,0.8394609494694024,0.5,0.3333333333333333,"{1: 20, 0: 20}","{0: 39, 1: 1}","{1: 0.5, 0: 0.5}","{0: 0.975, 1: 0.025}",40,100,,,,,,,,,,,,,,,,,
MOFA,nutrimouse_genotype,40,90,0.13465304000419565,0,0.55,0.22941573387056174,0.6896551724137931,0.5263157894736842,1.0,0.0430722435235587,0.00515331100231899,0.1812140772861008,0.8802376314502144,25.260873441984717,0.5752317842500694,0.799629297155198,0.5,0.3333333333333333,"{1: 20, 0: 20}","{0: 38, 1: 2}","{1: 0.5, 0: 0.5}","{0: 0.95, 1: 0.05}",40,100,,,,,,,,,,,,,,,,,
MOFA,nutrimouse_genotype,40,90,0.1419039930042345,1,0.525,0.16012815380508713,0.09523809523809523,1.0,0.05,-9.135360896373225e-16,0.0,0.15096829308804227,0.8953081753126628,28.6082232543001,0.0703569277052151,0.775668742593695,0.5,0.3333333333333333,"{1: 20, 0: 20}","{0: 39, 1: 1}","{1: 0.5, 0: 0.5}","{0: 0.975, 1: 0.025}",40,100,,,,,,,,,,,,,,,,,
MOFA,nutrimouse_genotype,40,90,0.12670378800248727,2,0.525,0.16012815380508713,0.09523809523809523,1.0,0.05,-9.135360896373225e-16,0.0,0.15096829308804227,0.9042911982709267,39.082823432060614,0.06448839712254156,1.1447312389850826,0.5,0.3333333333333333,"{1: 20, 0: 20}","{0: 39, 1: 1}","{1: 0.5, 0: 0.5}","{0: 0.975, 1: 0.025}",40,100,,,,,,,,,,,,,,,,,
MOFA,nutrimouse_genotype,40,90,0.280454064020887,3,0.525,0.16012815380508713,0.09523809523809523,1.0,0.05,-9.135360896373225e-16,0.0,0.15096829308804227,0.9111067245963159,51.77060262085681,0.059768102282468004,1.1920258073841492,0.5,0.3333333333333333,"{1: 20, 0: 20}","{0: 39, 1: 1}","{1: 0.5, 0: 0.5}","{0: 0.975, 1: 0.025}",40,100,,,,,,,,,,,,,,,,,
MOFA,nutrimouse_genotype,40,90,0.17702763000852428,4,0.525,0.16012815380508713,0.6779661016949152,0.5128205128205128,1.0,-9.135360896373225e-16,0.0,0.15096829308804227,0.9037144299411262,41.56255584289795,0.06447436745816516,1.0615270502752487,0.5,0.3333333333333333,"{1: 20, 0: 20}","{0: 39, 1: 1}","{1: 0.5, 0: 0.5}","{0: 0.975, 1: 0.025}",40,100,,,,,,,,,,,,,,,,,
MOFA,nutrimouse_genotype,40,90,0.1844371390179731,5,0.55,0.22941573387056174,0.6896551724137931,0.5263157894736842,1.0,0.0430722435235587,0.00515331100231899,0.1812140772861008,0.8894825044941861,29.352961763468304,0.4585133141239013,0.7343090844572385,0.5,0.3333333333333333,"{1: 20, 0: 20}","{0: 38, 1: 2}","{1: 0.5, 0: 0.5}","{0: 0.95, 1: 0.05}",40,100,,,,,,,,,,,,,,,,,
MOFA,nutrimouse_genotype,40,90,0.15075667400378734,6,0.525,0.16012815380508713,0.6779661016949152,0.5128205128205128,1.0,-9.135360896373225e-16,0.0,0.15096829308804227,0.8952185653487199,27.48065399833552,0.07034982468650786,0.7165637640929188,0.5,0.3333333333333333,"{1: 20, 0: 20}","{0: 39, 1: 1}","{1: 0.5, 0: 0.5}","{0: 0.975, 1: 0.025}",40,100,,,,,,,,,,,,,,,,,
MOFA,nutrimouse_genotype,40,90,0.18905481800902635,7,0.525,0.16012815380508713,0.09523809523809523,1.0,0.05,-9.135360896373225e-16,0.0,0.15096829308804227,0.9161384650382484,61.007143326624565,0.05670189788841497,1.2815825118404562,0.5,0.3333333333333333,"{1: 20, 0: 20}","{0: 39, 1: 1}","{1: 0.5, 0: 0.5}","{0: 0.975, 1: 0.025}",40,100,,,,,,,,,,,,,,,,,
MOFA,nutrimouse_genotype,40,90,0.15660957901855,8,0.525,0.16012815380508713,0.6779661016949152,0.5128205128205128,1.0,-9.135360896373225e-16,0.0,0.15096829308804227,0.899785094201245,36.5261887432657,0.06702795414134445,0.9196138678531799,0.5,0.3333333333333333,"{1: 20, 0: 20}","{0: 39, 1: 1}","{1: 0.5, 0: 0.5}","{0: 0.975, 1: 0.025}",40,100,,,,,,,,,,,,,,,,,
MOFA,nutrimouse_genotype,40,90,0.16066548298113048,9,0.525,0.16012815380508713,0.09523809523809523,1.0,0.05,-9.135360896373225e-16,0.0,0.15096829308804227,0.9053822435258905,36.84855840409117,0.06418464643356675,0.9430785680379425,0.5,0.3333333333333333,"{1: 20, 0: 20}","{0: 39, 1: 1}","{1: 0.5, 0: 0.5}","{0: 0.975, 1: 0.025}",40,100,,,,,,,,,,,,,,,,,
MOFA,nutrimouse_diet,40,0,0.15499122900655493,0,0.475,0.35152561988837816,0.4790764790764791,0.5359706959706959,0.475,0.2895800369630989,0.184472049689441,0.4137127432774618,0.2894418373579883,17.82056949952026,1.0888441896322902,0.2348129505338934,0.2,0.06666666666666668,"{2: 8, 4: 8, 1: 8, 3: 8, 0: 8}","{0: 13, 3: 10, 4: 7, 2: 7, 1: 3}","{2: 0.2, 4: 0.2, 1: 0.2, 3: 0.2, 0: 0.2}","{0: 0.325, 3: 0.25, 4: 0.175, 2: 0.175, 1: 0.075}",40,100,,,,,,,,,,,,,,,,,
MOFA,nutrimouse_diet,40,0,0.1638664579950273,1,0.45,0.3219447538692733,0.4478243978243978,0.5147619047619048,0.45,0.20333013972004174,0.11229135053110774,0.34276277281024675,0.2766825251264756,17.53696400665321,1.1238428138364205,0.1375026590600931,0.2,0.06666666666666668,"{2: 8, 4: 8, 1: 8, 3: 8, 0: 8}","{3: 14, 1: 10, 0: 8, 2: 5, 4: 3}","{2: 0.2, 4: 0.2, 1: 0.2, 3: 0.2, 0: 0.2}","{3: 0.35, 1: 0.25, 0: 0.2, 2: 0.125, 4: 0.075}",40,100,,,,,,,,,,,,,,,,,
MOFA,nutrimouse_diet,40,0,0.16318422299809754,2,0.475,0.35152561988837816,0.4790764790764791,0.5359706959706959,0.475,0.2895800369630989,0.184472049689441,0.4137127432774618,0.2894418373579883,17.82056949952026,1.0888441896322902,0.2348129505338934,0.2,0.06666666666666668,"{2: 8, 4: 8, 1: 8, 3: 8, 0: 8}","{2: 13, 3: 10, 1: 7, 4: 7, 0: 3}","{2: 0.2, 4: 0.2, 1: 0.2, 3: 0.2, 0: 0.2}","{2: 0.325, 3: 0.25, 1: 0.175, 4: 0.175, 0: 0.075}",40,100,,,,,,,,,,,,,,,,,
MOFA,nutrimouse_diet,40,0,0.16190263300086372,3,0.475,0.35152561988837816,0.4790764790764791,0.5359706959706959,0.475,0.2895800369630989,0.184472049689441,0.4137127432774618,0.2894418373579883,17.82056949952026,1.0888441896322902,0.2348129505338934,0.2,0.06666666666666668,"{2: 8, 4: 8, 1: 8, 3: 8, 0: 8}","{3: 13, 0: 10, 2: 7, 1: 7, 4: 3}","{2: 0.2, 4: 0.2, 1: 0.2, 3: 0.2, 0: 0.2}","{3: 0.325, 0: 0.25, 2: 0.175, 1: 0.175, 4: 0.075}",40,100,,,,,,,,,,,,,,,,,
MOFA,nutrimouse_diet,40,0,0.3556869110034313,4,0.45,0.3198301513234501,0.4433621933621934,0.4935897435897436,0.45,0.2021749843029142,0.11006711409395974,0.33826501088828165,0.28221075241155,17.506398278155473,1.1292510440741186,0.23874758492419343,0.2,0.06666666666666668,"{2: 8, 4: 8, 1: 8, 3: 8, 0: 8}","{0: 13, 4: 10, 3: 8, 2: 6, 1: 3}","{2: 0.2, 4: 0.2, 1: 0.2, 3: 0.2, 0: 0.2}","{0: 0.325, 4: 0.25, 3: 0.2, 2: 0.15, 1: 0.075}",40,100,,,,,,,,,,,,,,,,,
MOFA,nutrimouse_diet,40,0,0.15655732399318367,5,0.525,0.4231139606876776,0.5242909645655641,0.6240692640692641,0.525,0.28060137116509987,0.19020568070519098,0.416985479726435,0.3034583592258725,17.40648773413731,1.0411414793468812,0.2348129505338934,0.2,0.06666666666666668,"{2: 8, 4: 8, 1: 8, 3: 8, 0: 8}","{4: 15, 1: 11, 2: 7, 3: 4, 0: 3}","{2: 0.2, 4: 0.2, 1: 0.2, 3: 0.2, 0: 0.2}","{4: 0.375, 1: 0.275, 2: 0.175, 3: 0.1, 0: 0.075}",40,100,,,,,,,,,,,,,,,,,
MOFA,nutrimouse_diet,40,0,0.1560338590061292,6,0.525,0.4231139606876776,0.5242909645655641,0.6240692640692641,0.525,0.28060137116509987,0.19020568070519098,0.416985479726435,0.3034583592258725,17.40648773413731,1.0411414793468812,0.2348129505338934,0.2,0.06666666666666668,"{2: 8, 4: 8, 1: 8, 3: 8, 0: 8}","{1: 15, 0: 11, 2: 7, 4: 4, 3: 3}","{2: 0.2, 4: 0.2, 1: 0.2, 3: 0.2, 0: 0.2}","{1: 0.375, 0: 0.275, 2: 0.175, 4: 0.1, 3: 0.075}",40,100,,,,,,,,,,,,,,,,,
MOFA,nutrimouse_diet,40,0,0.1549282750056591,7,0.425,0.2912026699308823,0.43118022328548644,0.5274891774891775,0.425,0.14115475095669205,0.07115097159940209,0.29068213918429564,0.2800504127835562,17.483294944198274,1.1595525306320351,0.1375026590600931,0.2,0.06666666666666668,"{2: 8, 4: 8, 1: 8, 3: 8, 0: 8}","{2: 14, 4: 11, 1: 8, 0: 4, 3: 3}","{2: 0.2, 4: 0.2, 1: 0.2, 3: 0.2, 0: 0.2}","{2: 0.35, 4: 0.275, 1: 0.2, 0: 0.1, 3: 0.075}",40,100,,,,,,,,,,,,,,,,,
MOFA,nutrimouse_diet,40,0,0.15758355101570487,8,0.425,0.2912026699308823,0.43118022328548644,0.5274891774891775,0.425,0.14115475095669205,0.07115097159940209,0.29068213918429564,0.2800504127835562,17.483294944198274,1.1595525306320351,0.1375026590600931,0.2,0.06666666666666668,"{2: 8, 4: 8, 1: 8, 3: 8, 0: 8}","{1: 14, 4: 11, 2: 8, 0: 4, 3: 3}","{2: 0.2, 4: 0.2, 1: 0.2, 3: 0.2, 0: 0.2}","{1: 0.35, 4: 0.275, 2: 0.2, 0: 0.1, 3: 0.075}",40,100,,,,,,,,,,,,,,,,,
MOFA,nutrimouse_diet,40,0,0.15539845699095167,9,0.45,0.3214121732666125,0.45569985569985577,0.520952380952381,0.45,0.22963327230331174,0.13950177935943062,0.36479379104160997,0.2922422451680549,17.793417593845415,1.0807823350658423,0.2348129505338934,0.2,0.06666666666666668,"{2: 8, 4: 8, 1: 8, 3: 8, 0: 8}","{2: 14, 0: 10, 3: 7, 1: 6, 4: 3}","{2: 0.2, 4: 0.2, 1: 0.2, 3: 0.2, 0: 0.2}","{2: 0.35, 0: 0.25, 3: 0.175, 1: 0.15, 4: 0.075}",40,100,,,,,,,,,,,,,,,,,
MOFA,nutrimouse_diet,40,10,0.14920747900032438,0,0.375,0.2270621920471109,0.3932728822754399,0.49777777777777776,0.375,0.05174314953432861,0.004747774480712166,0.21276289331624826,0.2814174289983233,18.643358359141182,1.1261425205076787,0.3068576761145328,0.2,0.06666666666666668,"{2: 8, 4: 8, 1: 8, 3: 8, 0: 8}","{3: 15, 1: 9, 0: 9, 4: 4, 2: 3}","{2: 0.2, 4: 0.2, 1: 0.2, 3: 0.2, 0: 0.2}","{3: 0.375, 1: 0.225, 0: 0.225, 4: 0.1, 2: 0.075}",40,100,,,,,,,,,,,,,,,,,
MOFA,nutrimouse_diet,40,10,0.16975879698293284,1,0.5,0.40233133558936507,0.5065145380934855,0.6656565656565656,0.5,0.2582196346383032,0.14665461121157325,0.41370077499511093,0.2918842520294498,18.065335502499273,0.9554744187386873,0.29091433435807124,0.2,0.06666666666666668,"{2: 8, 4: 8, 1: 8, 3: 8, 0: 8}","{2: 18, 0: 11, 3: 5, 1: 3, 4: 3}","{2: 0.2, 4: 0.2, 1: 0.2, 3: 0.2, 0: 0.2}","{2: 0.45, 0: 0.275, 3: 0.125, 1: 0.075, 4: 0.075}",40,100,,,,,,,,,,,,,,,,,
MOFA,nutrimouse_diet,40,10,0.14036548798321746,2,0.5,0.3956282840374722,0.5115750915750915,0.6004761904761905,0.5,0.17940975725946362,0.10467642890883326,0.33326397197334046,0.2753790099735355,17.788279640735624,1.0122670028888563,0.15816069829369736,0.2,0.06666666666666668,"{2: 8, 4: 8, 1: 8, 3: 8, 0: 8}","{2: 18, 3: 7, 4: 6, 0: 5, 1: 4}","{2: 0.2, 4: 0.2, 1: 0.2, 3: 0.2, 0: 0.2}","{2: 0.45, 3: 0.175, 4: 0.15, 0: 0.125, 1: 0.1}",40,100,,,,,,,,,,,,,,,,,
MOFA,nutrimouse_diet,40,10,0.17611988401040435,3,0.425,0.28506145320391657,0.41578431372549013,0.4329365079365079,0.425,0.05133403271888702,0.040063931806073524,0.2041326417324308,0.22546396776834535,17.39220973844848,1.2162374661324287,0.18974362032062939,0.2,0.06666666666666668,"{2: 8, 4: 8, 1: 8, 3: 8, 0: 8}","{1: 12, 3: 9, 2: 8, 0: 7, 4: 4}","{2: 0.2, 4: 0.2, 1: 0.2, 3: 0.2, 0: 0.2}","{1: 0.3, 3: 0.225, 2: 0.2, 0: 0.175, 4: 0.1}",40,100,,,,,,,,,,,,,,,,,
MOFA,nutrimouse_diet,40,10,0.14280603497172706,4,0.475,0.3684725129757598,0.4462292609351433,0.4833333333333333,0.475,0.277681209929458,0.16946080652469417,0.4274565737872196,0.2812342587184274,19.2427538120079,0.9759690140282732,0.21586954386749124,0.2,0.06666666666666668,"{2: 8, 4: 8, 1: 8, 3: 8, 0: 8}","{1: 18, 4: 9, 0: 8, 3: 4, 2: 1}","{2: 0.2, 4: 0.2, 1: 0.2, 3: 0.2, 0: 0.2}","{1: 0.45, 4: 0.225, 0: 0.2, 3: 0.1, 2: 0.025}",40,100,,,,,,,,,,,,,,,,,
MOFA,nutrimouse_diet,40,10,0.14238208197639324,5,0.45,0.3238298500942749,0.43127024722932655,0.47777777777777775,0.45,0.23763351437770844,0.15487077534791252,0.3746372485875564,0.24045369069751166,16.77880253839095,1.2674480885005441,0.32112449007089205,0.2,0.06666666666666668,"{2: 8, 4: 8, 1: 8, 3: 8, 0: 8}","{0: 15, 2: 9, 4: 7, 1: 7, 3: 2}","{2: 0.2, 4: 0.2, 1: 0.2, 3: 0.2, 0: 0.2}","{0: 0.375, 2: 0.225, 4: 0.175, 1: 0.175, 3: 0.05}",40,100,,,,,,,,,,,,,,,,,
MOFA,nutrimouse_diet,40,10,0.1476055120001547,6,0.475,0.35472798981107717,0.4468686868686868,0.48571428571428565,0.475,0.19571620299838013,0.14031202818319075,0.33551098561095716,0.2321079129116556,17.286052884953623,1.259624482977014,0.16208154974306344,0.2,0.06666666666666668,"{2: 8, 4: 8, 1: 8, 3: 8, 0: 8}","{0: 14, 3: 10, 2: 7, 1: 7, 4: 2}","{2: 0.2, 4: 0.2, 1: 0.2, 3: 0.2, 0: 0.2}","{0: 0.35, 3: 0.25, 2: 0.175, 1: 0.175, 4: 0.05}",40,100,,,,,,,,,,,,,,,,,
MOFA,nutrimouse_diet,40,10,0.16522840299876407,7,0.45,0.3392658089675974,0.470989010989011,0.6357142857142857,0.45,0.31882223363432083,0.1401844532279315,0.4729821062744375,0.2972949236074839,17.510164946509583,1.0051490617954049,0.24311737022593014,0.2,0.06666666666666668,"{2: 8, 4: 8, 1: 8, 3: 8, 0: 8}","{0: 20, 4: 7, 1: 6, 3: 5, 2: 2}","{2: 0.2, 4: 0.2, 1: 0.2, 3: 0.2, 0: 0.2}","{0: 0.5, 4: 0.175, 1: 0.15, 3: 0.125, 2: 0.05}",40,100,,,,,,,,,,,,,,,,,
MOFA,nutrimouse_diet,40,10,0.21402519100229256,8,0.475,0.36329162224350997,0.4454248366013072,0.4736111111111111,0.475,0.2808780835364928,0.1455571227080395,0.42294756906276143,0.2487910849925326,17.729952188230815,1.01317352814747,0.17734553791345373,0.2,0.06666666666666668,"{2: 8, 4: 8, 1: 8, 3: 8, 0: 8}","{1: 16, 3: 10, 4: 9, 0: 4, 2: 1}","{2: 0.2, 4: 0.2, 1: 0.2, 3: 0.2, 0: 0.2}","{1: 0.4, 3: 0.25, 4: 0.225, 0: 0.1, 2: 0.025}",40,100,,,,,,,,,,,,,,,,,
MOFA,nutrimouse_diet,40,10,0.15053873299621046,9,0.35,0.20682278742740015,0.34534603327706775,0.48047619047619056,0.35,0.03795251206075565,0.02252328535139712,0.22250354891923388,0.2784622446199211,16.698538769836546,1.0439966603853321,0.24540814828415916,0.2,0.06666666666666668,"{2: 8, 4: 8, 1: 8, 3: 8, 0: 8}","{1: 21, 4: 8, 0: 5, 2: 3, 3: 3}","{2: 0.2, 4: 0.2, 1: 0.2, 3: 0.2, 0: 0.2}","{1: 0.525, 4: 0.2, 0: 0.125, 2: 0.075, 3: 0.075}",40,100,,,,,,,,,,,,,,,,,
MOFA,nutrimouse_diet,40,20,0.13766361301532015,0,0.475,0.3661787533877739,0.48118469765528593,0.6158730158730159,0.475,0.22388912441966552,0.130939226519337,0.37773183657368903,0.3442395268935673,18.737824811041413,0.9885724029159745,0.26105733656879504,0.2,0.06666666666666668,"{2: 8, 4: 8, 1: 8, 3: 8, 0: 8}","{3: 18, 4: 9, 0: 7, 2: 3, 1: 3}","{2: 0.2, 4: 0.2, 1: 0.2, 3: 0.2, 0: 0.2}","{3: 0.45, 4: 0.225, 0: 0.175, 2: 0.075, 1: 0.075}",40,100,,,,,,,,,,,,,,,,,
MOFA,nutrimouse_diet,40,20,0.14783201200771146,1,0.525,0.436644987106623,0.5546581958346664,0.7137426900584795,0.525,0.2679970818829194,0.1153915391539154,0.42241111256589176,0.36219192802170236,25.387552019841266,0.8928349827814556,0.33119358352975903,0.2,0.06666666666666668,"{2: 8, 4: 8, 1: 8, 3: 8, 0: 8}","{2: 19, 0: 9, 3: 5, 4: 4, 1: 3}","{2: 0.2, 4: 0.2, 1: 0.2, 3: 0.2, 0: 0.2}","{2: 0.475, 0: 0.225, 3: 0.125, 4: 0.1, 1: 0.075}",40,100,,,,,,,,,,,,,,,,,
MOFA,nutrimouse_diet,40,20,0.133114943979308,2,0.45,0.33648868878635346,0.408409890762832,0.5555555555555556,0.45,0.08739064350548024,0.07741935483870968,0.2512799972694888,0.222005175842253,14.546394470095766,1.1366851022469142,0.19573949925843068,0.2,0.06666666666666668,"{2: 8, 4: 8, 1: 8, 3: 8, 0: 8}","{0: 18, 4: 9, 1: 9, 2: 3, 3: 1}","{2: 0.2, 4: 0.2, 1: 0.2, 3: 0.2, 0: 0.2}","{0: 0.45, 4: 0.225, 1: 0.225, 2: 0.075, 3: 0.025}",40,100,,,,,,,,,,,,,,,,,
MOFA,nutrimouse_diet,40,20,0.13409348300774582,3,0.45,0.32464794786135676,0.47030303030303033,0.580952380952381,0.45,0.16507383997990432,0.08031573754316725,0.31357834814690716,0.29915635979061694,16.365404711342315,1.0341011726669518,0.19920082852645857,0.2,0.06666666666666668,"{2: 8, 4: 8, 1: 8, 3: 8, 0: 8}","{4: 14, 0: 12, 3: 7, 2: 4, 1: 3}","{2: 0.2, 4: 0.2, 1: 0.2, 3: 0.2, 0: 0.2}","{4: 0.35, 0: 0.3, 3: 0.175, 2: 0.1, 1: 0.075}",40,100,,,,,,,,,,,,,,,,,
MOFA,nutrimouse_diet,40,20,0.14041597599862143,4,0.4,0.2860062779067008,0.37138318670576737,0.4692028985507246,0.4,0.15780254730628557,0.05983510011778563,0.3490402833045129,0.37165483083839135,17.769185624289097,0.8577946961172358,0.29500459420764014,0.2,0.06666666666666668,"{2: 8, 4: 8, 1: 8, 3: 8, 0: 8}","{0: 23, 4: 8, 1: 4, 3: 3, 2: 2}","{2: 0.2, 4: 0.2, 1: 0.2, 3: 0.2, 0: 0.2}","{0: 0.575, 4: 0.2, 1: 0.1, 3: 0.075, 2: 0.05}",40,100,,,,,,,,,,,,,,,,,
MOFA,nutrimouse_diet,40,20,0.20361797700752504,5,0.425,0.30590310524195863,0.41904761904761906,0.5314285714285714,0.425,0.15575150696464976,0.07573240052470485,0.32423288654115573,0.29941841397263225,17.68555080986569,1.0848660372141483,0.30695369836107617,0.2,0.06666666666666668,"{2: 8, 4: 8, 1: 8, 3: 8, 0: 8}","{0: 20, 4: 7, 2: 7, 1: 4, 3: 2}","{2: 0.2, 4: 0.2, 1: 0.2, 3: 0.2, 0: 0.2}","{0: 0.5, 4: 0.175, 2: 0.175, 1: 0.1, 3: 0.05}",40,100,,,,,,,,,,,,,,,,,
MOFA,nutrimouse_diet,40,20,0.15140837299986742,6,0.425,0.29620651842893675,0.40042735042735045,0.5425,0.425,0.05763316606628384,0.04859990507831039,0.21571356769228286,0.27378403125926626,17.208127740593444,1.1016478159957173,0.25678543190143704,0.2,0.06666666666666668,"{2: 8, 4: 8, 1: 8, 3: 8, 0: 8}","{0: 16, 2: 10, 3: 8, 1: 5, 4: 1}","{2: 0.2, 4: 0.2, 1: 0.2, 3: 0.2, 0: 0.2}","{0: 0.4, 2: 0.25, 3: 0.2, 1: 0.125, 4: 0.025}",40,100,,,,,,,,,,,,,,,,,
MOFA,nutrimouse_diet,40,20,0.13979079999262467,7,0.425,0.2944259564569952,0.40474458874458874,0.43725490196078437,0.425,0.15735343795428475,0.088996138996139,0.3097205539868275,0.3180488049732452,17.46617308736194,1.1828941968336033,0.22631782859924685,0.2,0.06666666666666668,"{2: 8, 4: 8, 1: 8, 3: 8, 0: 8}","{0: 17, 3: 7, 4: 7, 2: 6, 1: 3}","{2: 0.2, 4: 0.2, 1: 0.2, 3: 0.2, 0: 0.2}","{0: 0.425, 3: 0.175, 4: 0.175, 2: 0.15, 1: 0.075}",40,100,,,,,,,,,,,,,,,,,
MOFA,nutrimouse_diet,40,20,0.15724320997833274,8,0.45,0.3305536783424657,0.4745421245421245,0.5888888888888888,0.45,0.2101969625375126,0.09268292682926829,0.36196225511420776,0.35255247174647153,21.322369079483455,1.0042801914800379,0.1952661959999965,0.2,0.06666666666666668,"{2: 8, 4: 8, 1: 8, 3: 8, 0: 8}","{2: 18, 1: 8, 4: 6, 0: 4, 3: 4}","{2: 0.2, 4: 0.2, 1: 0.2, 3: 0.2, 0: 0.2}","{2: 0.45, 1: 0.2, 4: 0.15, 0: 0.1, 3: 0.1}",40,100,,,,,,,,,,,,,,,,,
MOFA,nutrimouse_diet,40,20,0.17546472398680635,9,0.425,0.31352985643122794,0.4107492507492507,0.516969696969697,0.425,0.09786549662803325,0.035084815887463795,0.28274128036972734,0.327843493283018,17.02032484805717,1.0193607754767844,0.1572640662693648,0.2,0.06666666666666668,"{2: 8, 4: 8, 1: 8, 3: 8, 0: 8}","{1: 22, 0: 6, 4: 5, 3: 4, 2: 3}","{2: 0.2, 4: 0.2, 1: 0.2, 3: 0.2, 0: 0.2}","{1: 0.55, 0: 0.15, 4: 0.125, 3: 0.1, 2: 0.075}",40,100,,,,,,,,,,,,,,,,,
MOFA,nutrimouse_diet,40,30,0.2460696799971629,0,0.375,0.255535726391999,0.3831818181818182,0.6,0.375,0.09897595864396885,0.018738194182092934,0.30035092448880296,0.43380127014020536,19.58224837585247,0.8064575660158745,0.47698163400030275,0.2,0.06666666666666668,"{2: 8, 4: 8, 1: 8, 3: 8, 0: 8}","{1: 24, 0: 8, 4: 3, 2: 3, 3: 2}","{2: 0.2, 4: 0.2, 1: 0.2, 3: 0.2, 0: 0.2}","{1: 0.6, 0: 0.2, 4: 0.075, 2: 0.075, 3: 0.05}",40,100,,,,,,,,,,,,,,,,,
MOFA,nutrimouse_diet,40,30,0.15943118897848763,1,0.475,0.3718253801793538,0.47897435897435897,0.5971428571428572,0.475,0.1869785131632799,0.08418254319893664,0.3517223150693844,0.34920684840834415,18.999294731686778,1.0197788969585673,0.19940361646080176,0.2,0.06666666666666668,"{2: 8, 4: 8, 1: 8, 3: 8, 0: 8}","{4: 20, 2: 7, 1: 5, 3: 4, 0: 4}","{2: 0.2, 4: 0.2, 1: 0.2, 3: 0.2, 0: 0.2}","{4: 0.5, 2: 0.175, 1: 0.125, 3: 0.1, 0: 0.1}",40,100,,,,,,,,,,,,,,,,,
MOFA,nutrimouse_diet,40,30,0.13328041601926088,2,0.425,0.32274861218395146,0.4120735894929444,0.6188405797101448,0.425,0.11329717058477187,0.06229508196721312,0.30245799458653494,0.31726743430154475,17.06234928205576,0.9977486636727761,0.17230973840567035,0.2,0.06666666666666668,"{2: 8, 4: 8, 1: 8, 3: 8, 0: 8}","{0: 23, 3: 8, 4: 5, 2: 3, 1: 1}","{2: 0.2, 4: 0.2, 1: 0.2, 3: 0.2, 0: 0.2}","{0: 0.575, 3: 0.2, 4: 0.125, 2: 0.075, 1: 0.025}",40,100,,,,,,,,,,,,,,,,,
MOFA,nutrimouse_diet,40,30,0.16512946100556292,3,0.425,0.30704029542840106,0.41269984917043734,0.5344444444444444,0.425,0.11218086246627446,0.056697009102730817,0.2860484835107896,0.3520485899950572,17.04360968929693,0.9401398832958174,0.135290454648056,0.2,0.06666666666666668,"{2: 8, 4: 8, 1: 8, 3: 8, 0: 8}","{0: 20, 2: 9, 4: 5, 3: 4, 1: 2}","{2: 0.2, 4: 0.2, 1: 0.2, 3: 0.2, 0: 0.2}","{0: 0.5, 2: 0.225, 4: 0.125, 3: 0.1, 1: 0.05}",40,100,,,,,,,,,,,,,,,,,
